93.25,90.75,NaN,NaN,NaN,NaN,NaN
94.94,91.405,NaN,NaN,NaN,NaN,NaN
96.375,94.25,NaN,NaN,NaN,NaN,NaN
96.19,93.5,NaN,NaN,NaN,NaN,NaN
96,92.815,NaN,NaN,NaN,NaN,NaN
94.72,93.5,NaN,NaN,NaN,NaN,NaN
95,92,NaN,NaN,NaN,NaN,NaN
93.72,89.75,NaN,NaN,NaN,NaN,NaN
92.47,89.44,NaN,NaN,NaN,NaN,NaN
92.75,90.625,NaN,NaN,NaN,NaN,NaN
96.25,92.75,NaN,NaN,NaN,NaN,NaN
99.625,96.315,NaN,NaN,NaN,NaN,NaN
99.125,96.03,NaN,NaN,NaN,NaN,NaN
92.75,88.815,NaN,NaN,NaN,NaN,NaN
91.315,86.75,15,100.000000000000000,12,78.571428571428600,-21.428571428571400
93.25,90.94,14,92.857142857142900,11,71.428571428571400,-21.428571428571400
93.405,88.905,13,85.714285714285700,10,64.285714285714300,-21.428571428571400
90.655,88.78,12,78.571428571428600,9,57.142857142857100,-21.428571428571400
91.97,89.25,11,71.428571428571400,8,50.000000000000000,-21.428571428571400
92.25,89.75,10,64.285714285714300,7,42.857142857142900,-21.428571428571400
90.345,87.5,9,57.142857142857100,6,35.714285714285700,-21.428571428571400
88.5,86.53,15,100.000000000000000,5,28.571428571428600,-71.428571428571400
88.25,84.625,15,100.000000000000000,4,21.428571428571400,-78.571428571428600
85.5,82.28,15,100.000000000000000,3,14.285714285714300,-85.714285714285700
84.44,81.565,15,100.000000000000000,2,7.142857142857140,-92.857142857142900
84.75,80.875,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
84.44,81.25,14,92.857142857142900,1,0.000000000000000,-92.857142857142900
89.405,84.065,13,85.714285714285700,4,21.428571428571400,-64.285714285714300
88.125,85.595,12,78.571428571428600,3,14.285714285714300,-64.285714285714300
89.125,85.97,11,71.428571428571400,2,7.142857142857140,-64.285714285714300
87.155,84.405,10,64.285714285714300,1,0.000000000000000,-64.285714285714300
87.25,85.095,9,57.142857142857100,3,14.285714285714300,-42.857142857142900
87.375,85.5,8,50.000000000000000,2,7.142857142857140,-42.857142857142900
88.97,85.53,7,42.857142857142900,1,0.000000000000000,-42.857142857142900
90,87.875,6,35.714285714285700,1,0.000000000000000,-35.714285714285700
89.845,86.565,5,28.571428571428600,14,92.857142857142900,64.285714285714300
86.97,84.655,4,21.428571428571400,13,85.714285714285700,64.285714285714300
85.94,83.25,3,14.285714285714300,12,78.571428571428600,64.285714285714300
84.75,82.565,2,7.142857142857140,11,71.428571428571400,64.285714285714300
85.47,83.44,1,0.000000000000000,10,64.285714285714300,64.285714285714300
84.47,82.53,1,0.000000000000000,9,57.142857142857100,57.142857142857100
88.5,85.065,14,92.857142857142900,8,50.000000000000000,-42.857142857142900
89.47,86.875,13,85.714285714285700,7,42.857142857142900,-42.857142857142900
90,88.53,12,78.571428571428600,15,100.000000000000000,21.428571428571400
92.44,89.28,11,71.428571428571400,15,100.000000000000000,28.571428571428600
91.44,90.125,10,64.285714285714300,14,92.857142857142900,28.571428571428600
92.97,90.75,9,57.142857142857100,15,100.000000000000000,42.857142857142900
91.72,89,8,50.000000000000000,14,92.857142857142900,42.857142857142900
91.155,88.565,7,42.857142857142900,13,85.714285714285700,42.857142857142900
91.75,90.095,6,35.714285714285700,12,78.571428571428600,42.857142857142900
90,89,5,28.571428571428600,11,71.428571428571400,42.857142857142900
88.875,86.47,4,21.428571428571400,10,64.285714285714300,42.857142857142900
89,84,3,14.285714285714300,9,57.142857142857100,42.857142857142900
85.25,83.315,2,7.142857142857140,8,50.000000000000000,42.857142857142900
83.815,82,15,100.000000000000000,7,42.857142857142900,-57.142857142857100
85.25,83.25,14,92.857142857142900,6,35.714285714285700,-57.142857142857100
86.625,84.75,13,85.714285714285700,5,28.571428571428600,-57.142857142857100
87.94,85.28,12,78.571428571428600,4,21.428571428571400,-57.142857142857100
89.375,87.19,11,71.428571428571400,3,14.285714285714300,-57.142857142857100
90.625,88.44,10,64.285714285714300,2,7.142857142857140,-57.142857142857200
90.75,88.25,9,57.142857142857100,1,0.000000000000000,-57.142857142857100
88.845,87.345,8,50.000000000000000,3,14.285714285714300,-35.714285714285700
91.97,89.28,7,42.857142857142900,15,100.000000000000000,57.142857142857100
93.375,91.095,6,35.714285714285700,15,100.000000000000000,64.285714285714300
93.815,89.53,5,28.571428571428600,15,100.000000000000000,71.428571428571400
94.03,91.155,4,21.428571428571400,15,100.000000000000000,78.571428571428600
94.03,92,3,14.285714285714300,15,100.000000000000000,85.714285714285700
91.815,90.53,2,7.142857142857140,14,92.857142857142900,85.714285714285700
92,89.97,1,0.000000000000000,13,85.714285714285700,85.714285714285700
91.94,88.815,1,0.000000000000000,12,78.571428571428600,78.571428571428600
89.75,86.75,1,0.000000000000000,11,71.428571428571400,71.428571428571400
88.75,85.065,15,100.000000000000000,10,64.285714285714300,-35.714285714285700
86.155,82.03,15,100.000000000000000,9,57.142857142857100,-42.857142857142900
84.875,81.5,15,100.000000000000000,8,50.000000000000000,-50.000000000000000
85.94,82.565,14,92.857142857142900,7,42.857142857142900,-50.000000000000000
99.375,96.345,13,85.714285714285700,15,100.000000000000000,14.285714285714300
103.28,96.47,12,78.571428571428600,15,100.000000000000000,21.428571428571400
105.375,101.155,11,71.428571428571400,15,100.000000000000000,28.571428571428600
107.625,104.25,10,64.285714285714300,15,100.000000000000000,35.714285714285700
105.25,101.75,9,57.142857142857100,14,92.857142857142900,35.714285714285700
104.5,101.72,8,50.000000000000000,13,85.714285714285700,35.714285714285700
105.5,101.72,7,42.857142857142900,12,78.571428571428600,35.714285714285700
106.125,103.155,6,35.714285714285700,11,71.428571428571400,35.714285714285700
107.94,105.69,5,28.571428571428600,15,100.000000000000000,71.428571428571400
106.25,103.655,4,21.428571428571400,14,92.857142857142900,71.428571428571400
107,104,3,14.285714285714300,13,85.714285714285700,71.428571428571400
108.75,105.53,2,7.142857142857140,15,100.000000000000000,92.857142857142900
110.94,108.53,1,0.000000000000000,15,100.000000000000000,100.000000000000000
110.94,108.75,1,0.000000000000000,15,100.000000000000000,100.000000000000000
114.22,107.75,1,0.000000000000000,15,100.000000000000000,100.000000000000000
123,117,1,0.000000000000000,15,100.000000000000000,100.000000000000000
121.75,118,1,0.000000000000000,14,92.857142857142900,92.857142857142900
119.815,116,4,21.428571428571400,13,85.714285714285700,64.285714285714300
120.315,118.5,3,14.285714285714300,12,78.571428571428600,64.285714285714300
119.375,116.53,2,7.142857142857140,11,71.428571428571400,64.285714285714300
118.19,116.25,1,0.000000000000000,10,64.285714285714300,64.285714285714300
116.69,114.595,1,0.000000000000000,9,57.142857142857100,57.142857142857100
115.345,110.875,2,7.142857142857140,8,50.000000000000000,42.857142857142900
113,110.5,1,0.000000000000000,7,42.857142857142900,42.857142857142900
118.315,110.72,1,0.000000000000000,6,35.714285714285700,35.714285714285700
116.87,112.62,1,0.000000000000000,5,28.571428571428600,28.571428571428600
116.75,114.19,3,14.285714285714300,4,21.428571428571400,7.142857142857140
113.87,111.19,2,7.142857142857140,3,14.285714285714300,7.142857142857140
114.62,109.44,1,0.000000000000000,2,7.142857142857140,7.142857142857140
115.31,111.56,14,92.857142857142900,1,0.000000000000000,-92.857142857142900
116,112.44,13,85.714285714285700,1,0.000000000000000,-85.714285714285700
121.69,117.5,12,78.571428571428600,15,100.000000000000000,21.428571428571400
119.87,116.06,11,71.428571428571400,14,92.857142857142900,21.428571428571400
120.87,116.56,10,64.285714285714300,13,85.714285714285700,21.428571428571400
116.75,113.31,9,57.142857142857100,12,78.571428571428600,21.428571428571400
116.5,112.56,8,50.000000000000000,11,71.428571428571400,21.428571428571400
116,114,7,42.857142857142900,10,64.285714285714300,21.428571428571400
118.31,114.75,6,35.714285714285700,9,57.142857142857100,21.428571428571400
121.5,118.87,5,28.571428571428600,8,50.000000000000000,21.428571428571400
122,119,4,21.428571428571400,15,100.000000000000000,78.571428571428600
121.44,119.75,3,14.285714285714300,14,92.857142857142900,78.571428571428600
125.75,122.62,2,7.142857142857140,15,100.000000000000000,92.857142857142900
127.75,123,1,0.000000000000000,15,100.000000000000000,100.000000000000000
124.19,121.75,1,0.000000000000000,14,92.857142857142900,92.857142857142900
124.44,121.56,1,0.000000000000000,13,85.714285714285700,85.714285714285700
125.75,123.12,5,28.571428571428600,12,78.571428571428600,50.000000000000000
124.69,122.19,4,21.428571428571400,11,71.428571428571400,50.000000000000000
125.31,122.75,3,14.285714285714300,10,64.285714285714300,50.000000000000000
132,124.37,2,7.142857142857140,15,100.000000000000000,92.857142857142900
131.31,128,1,0.000000000000000,14,92.857142857142900,92.857142857142900
132.25,129.5,1,0.000000000000000,15,100.000000000000000,100.000000000000000
133.88,130.81,1,0.000000000000000,15,100.000000000000000,100.000000000000000
133.5,130.63,1,0.000000000000000,14,92.857142857142900,92.857142857142900
135.5,132.13,1,0.000000000000000,15,100.000000000000000,100.000000000000000
137.44,133.88,1,0.000000000000000,15,100.000000000000000,100.000000000000000
138.69,135.38,4,21.428571428571400,15,100.000000000000000,78.571428571428600
139.19,135.75,3,14.285714285714300,15,100.000000000000000,85.714285714285700
138.5,136.19,2,7.142857142857140,14,92.857142857142900,85.714285714285700
138.13,134.5,1,0.000000000000000,13,85.714285714285700,85.714285714285700
137.5,135.38,2,7.142857142857140,12,78.571428571428600,71.428571428571400
138.88,133.69,1,0.000000000000000,11,71.428571428571400,71.428571428571400
132.13,126.06,1,0.000000000000000,10,64.285714285714300,64.285714285714300
129.75,126.87,1,0.000000000000000,9,57.142857142857100,57.142857142857100
128.5,123.5,15,100.000000000000000,8,50.000000000000000,-50.000000000000000
125.44,122.62,15,100.000000000000000,7,42.857142857142900,-57.142857142857100
125.12,122.75,14,92.857142857142900,6,35.714285714285700,-57.142857142857100
126.5,123.56,13,85.714285714285700,5,28.571428571428600,-57.142857142857100
128.69,125.81,12,78.571428571428600,4,21.428571428571400,-57.142857142857100
126.62,124.62,11,71.428571428571400,3,14.285714285714300,-57.142857142857100
126.69,124.37,10,64.285714285714300,2,7.142857142857140,-57.142857142857200
126,121.81,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
123.12,118.19,15,100.000000000000000,4,21.428571428571400,-78.571428571428600
121.87,118.06,15,100.000000000000000,3,14.285714285714300,-85.714285714285700
124,117.56,15,100.000000000000000,2,7.142857142857140,-92.857142857142900
127,121,14,92.857142857142900,1,0.000000000000000,-92.857142857142900
124.44,121.12,13,85.714285714285700,1,0.000000000000000,-85.714285714285700
122.5,118.94,12,78.571428571428600,1,0.000000000000000,-78.571428571428600
123.75,119.81,11,71.428571428571400,5,28.571428571428600,-42.857142857142900
123.81,121,10,64.285714285714300,4,21.428571428571400,-42.857142857142900
124.5,122,9,57.142857142857100,3,14.285714285714300,-42.857142857142900
127.87,124.5,8,50.000000000000000,2,7.142857142857140,-42.857142857142900
128.56,126.56,7,42.857142857142900,1,0.000000000000000,-42.857142857142900
129.63,123.5,6,35.714285714285700,15,100.000000000000000,64.285714285714300
124.87,121.25,5,28.571428571428600,14,92.857142857142900,64.285714285714300
124.37,121.06,4,21.428571428571400,13,85.714285714285700,64.285714285714300
124.87,122.31,3,14.285714285714300,12,78.571428571428600,64.285714285714300
123.62,121,2,7.142857142857140,11,71.428571428571400,64.285714285714300
124.06,120.87,1,0.000000000000000,10,64.285714285714300,64.285714285714300
125.87,122.06,3,14.285714285714300,9,57.142857142857100,42.857142857142900
125.19,122.75,2,7.142857142857140,8,50.000000000000000,42.857142857142900
125.62,122.69,1,0.000000000000000,7,42.857142857142900,42.857142857142900
126,122.87,1,0.000000000000000,6,35.714285714285700,35.714285714285700
128.5,125.5,10,64.285714285714300,5,28.571428571428600,-35.714285714285700
126.75,124.25,9,57.142857142857100,4,21.428571428571400,-35.714285714285700
129.75,128,8,50.000000000000000,15,100.000000000000000,50.000000000000000
132.69,128.38,7,42.857142857142900,15,100.000000000000000,57.142857142857100
133.94,130.69,6,35.714285714285700,15,100.000000000000000,64.285714285714300
136.5,131.63,5,28.571428571428600,15,100.000000000000000,71.428571428571400
137.69,134.38,4,21.428571428571400,15,100.000000000000000,78.571428571428600
135.56,132,3,14.285714285714300,14,92.857142857142900,78.571428571428600
133.56,131.94,2,7.142857142857140,13,85.714285714285700,78.571428571428600
135,131.94,1,0.000000000000000,12,78.571428571428600,78.571428571428600
132.38,129.56,1,0.000000000000000,11,71.428571428571400,71.428571428571400
131.44,123.75,2,7.142857142857140,10,64.285714285714300,57.142857142857200
130.88,126,1,0.000000000000000,9,57.142857142857100,57.142857142857100
129.63,126.25,1,0.000000000000000,8,50.000000000000000,50.000000000000000
127.25,124.37,12,78.571428571428600,7,42.857142857142900,-35.714285714285700
127.81,121.44,15,100.000000000000000,6,35.714285714285700,-64.285714285714300
125,120.44,15,100.000000000000000,5,28.571428571428600,-71.428571428571400
126.81,121.37,14,92.857142857142900,4,21.428571428571400,-71.428571428571400
124.75,121.69,13,85.714285714285700,3,14.285714285714300,-71.428571428571400
122.81,120,15,100.000000000000000,2,7.142857142857140,-92.857142857142900
122.25,119.62,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
121.06,115.5,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
120,116.75,14,92.857142857142900,2,7.142857142857140,-85.714285714285700
123.25,119.06,13,85.714285714285700,1,0.000000000000000,-85.714285714285700
122.75,119.06,12,78.571428571428600,1,0.000000000000000,-78.571428571428600
119.19,115.06,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
115.06,111.06,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
116.69,113.12,14,92.857142857142900,1,0.000000000000000,-92.857142857142900
114.87,110,15,100.000000000000000,2,7.142857142857140,-92.857142857142900
110.87,105,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
107.25,104.69,15,100.000000000000000,2,7.142857142857140,-92.857142857142900
108.87,103.87,15,100.000000000000000,1,0.000000000000000,-100.000000000000000
109,104.69,14,92.857142857142900,1,0.000000000000000,-92.857142857142900
108.5,105.44,13,85.714285714285700,5,28.571428571428600,-57.142857142857100
113.06,107,12,78.571428571428600,4,21.428571428571400,-57.142857142857100
93,89,15,100.000000000000000,3,14.285714285714300,-85.714285714285700
94.62,92.5,14,92.857142857142900,2,7.142857142857140,-85.714285714285700
95.12,92.12,13,85.714285714285700,1,0.000000000000000,-85.714285714285700
96,94.62,12,78.571428571428600,1,0.000000000000000,-78.571428571428600
95.56,92.81,11,71.428571428571400,1,0.000000000000000,-71.428571428571400
95.31,94.25,10,64.285714285714300,2,7.142857142857140,-57.142857142857200
99,96.25,9,57.142857142857100,1,0.000000000000000,-57.142857142857100
98.81,96.37,8,50.000000000000000,1,0.000000000000000,-50.000000000000000
96.81,93.69,7,42.857142857142900,6,35.714285714285700,-7.142857142857140
95.94,93.5,6,35.714285714285700,5,28.571428571428600,-7.142857142857150
94.44,90,5,28.571428571428600,4,21.428571428571400,-7.142857142857140
92.94,90.19,4,21.428571428571400,3,14.285714285714300,-7.142857142857140
93.94,90.5,3,14.285714285714300,2,7.142857142857140,-7.142857142857140
95.5,92.12,2,7.142857142857140,1,0.000000000000000,-7.142857142857140
97.06,94.12,1,0.000000000000000,7,42.857142857142900,42.857142857142900
97.5,94.87,10,64.285714285714300,6,35.714285714285700,-28.571428571428600
96.25,93,9,57.142857142857100,5,28.571428571428600,-28.571428571428600
96.37,93.87,8,50.000000000000000,4,21.428571428571400,-28.571428571428600
95,93,7,42.857142857142900,3,14.285714285714300,-28.571428571428600
94.87,92.62,6,35.714285714285700,2,7.142857142857140,-28.571428571428600
98.25,93.56,5,28.571428571428600,1,0.000000000000000,-28.571428571428600
105.12,98.37,4,21.428571428571400,15,100.000000000000000,78.571428571428600
108.44,104.44,3,14.285714285714300,15,100.000000000000000,85.714285714285700
109.87,106,2,7.142857142857140,15,100.000000000000000,92.857142857142900
105,101.81,1,0.000000000000000,14,92.857142857142900,92.857142857142900
106,104.12,1,0.000000000000000,13,85.714285714285700,85.714285714285700
104.94,103.37,1,0.000000000000000,12,78.571428571428600,78.571428571428600
104.5,102.12,1,0.000000000000000,11,71.428571428571400,71.428571428571400
104.44,102.25,6,35.714285714285700,10,64.285714285714300,28.571428571428600
106.31,103.37,5,28.571428571428600,9,57.142857142857100,28.571428571428600
112.87,107.94,4,21.428571428571400,15,100.000000000000000,78.571428571428600
116.5,112.5,3,14.285714285714300,15,100.000000000000000,85.714285714285700
119.19,115.44,2,7.142857142857140,15,100.000000000000000,92.857142857142900
121,115.5,1,0.000000000000000,15,100.000000000000000,100.000000000000000
122.12,112.25,1,0.000000000000000,15,100.000000000000000,100.000000000000000
111.94,107.56,1,0.000000000000000,14,92.857142857142900,92.857142857142900
112.75,106.56,3,14.285714285714300,13,85.714285714285700,71.428571428571400
110.19,106.87,2,7.142857142857140,12,78.571428571428600,71.428571428571400
107.94,104.5,1,0.000000000000000,11,71.428571428571400,71.428571428571400
109.69,105.75,3,14.285714285714300,10,64.285714285714300,50.000000000000000
111.06,108.62,2,7.142857142857140,9,57.142857142857100,50.000000000000000
110.44,107.75,1,0.000000000000000,8,50.000000000000000,50.000000000000000
110.12,108.06,1,0.000000000000000,7,42.857142857142900,42.857142857142900
110.31,108,1,0.000000000000000,6,35.714285714285700,35.714285714285700
110.44,108.19,9,57.142857142857100,5,28.571428571428600,-28.571428571428600
110,108.12,8,50.000000000000000,4,21.428571428571400,-28.571428571428600
110.75,109.06,7,42.857142857142900,3,14.285714285714300,-28.571428571428600
110.5,108.75,6,35.714285714285700,2,7.142857142857140,-28.571428571428600
110.5,108.56,5,28.571428571428600,1,0.000000000000000,-28.571428571428600
109.5,106.62,4,21.428571428571400,2,7.142857142857140,-14.285714285714300
